2.757248240030693576e-01,0.000000000000000000e+00,7.950000000000000000e+01,4.500000000000000000e+01,8.716645408163266051e-01,2.049999999999999878e-01
4.621668925148083029e-01,1.000000000000000000e+00,6.500000000000000000e+01,2.175000000000000000e+01,9.512436224489795311e-01,3.499999999999999778e-01
6.344834049578526036e-01,2.000000000000000000e+00,4.225000000000000000e+01,1.100000000000000000e+01,9.737053571428571086e-01,5.775000000000000133e-01
7.356250276171852898e-01,3.000000000000000000e+00,4.075000000000000000e+01,6.750000000000000000e+00,9.810586734693879096e-01,5.925000000000000266e-01
7.407893656431829843e-01,4.000000000000000000e+00,3.350000000000000000e+01,8.750000000000000000e+00,9.763520408163265385e-01,6.650000000000000355e-01
7.795971023126451183e-01,5.000000000000000000e+00,3.125000000000000000e+01,6.000000000000000000e+00,9.822640306122449871e-01,6.875000000000000000e-01
7.914191217879354978e-01,6.000000000000000000e+00,3.050000000000000000e+01,6.000000000000000000e+00,9.832780612244899077e-01,6.949999999999999512e-01
7.861209236631202524e-01,7.000000000000000000e+00,3.150000000000000000e+01,5.000000000000000000e+00,9.831951530612244028e-01,6.850000000000000533e-01
8.181680273329482445e-01,8.000000000000000000e+00,2.775000000000000000e+01,5.750000000000000000e+00,9.865688775510205177e-01,7.225000000000000311e-01
8.100377145959128944e-01,9.000000000000000000e+00,2.575000000000000000e+01,5.250000000000000000e+00,9.825573979591837315e-01,7.425000000000000488e-01
8.425608867647668143e-01,1.000000000000000000e+01,2.050000000000000000e+01,3.500000000000000000e+00,9.874617346938776574e-01,7.950000000000000400e-01
8.391608214431732771e-01,1.100000000000000000e+01,2.075000000000000000e+01,5.250000000000000000e+00,9.852678571428572507e-01,7.924999999999999822e-01
8.544723581341433505e-01,1.200000000000000000e+01,1.875000000000000000e+01,4.500000000000000000e+00,9.871619897959181822e-01,8.125000000000000000e-01
8.255037084671237313e-01,1.300000000000000000e+01,2.300000000000000000e+01,5.000000000000000000e+00,9.838520408163264896e-01,7.700000000000000178e-01
8.365305025637005398e-01,1.400000000000000000e+01,2.200000000000000000e+01,4.000000000000000000e+00,9.873788265306121525e-01,7.800000000000000266e-01
8.456606119777960728e-01,1.500000000000000000e+01,2.125000000000000000e+01,3.750000000000000000e+00,9.869579081632653406e-01,7.874999999999999778e-01
8.516123548034562063e-01,1.600000000000000000e+01,1.950000000000000000e+01,4.500000000000000000e+00,9.883737244897958796e-01,8.050000000000000488e-01
8.439918871384949339e-01,1.700000000000000000e+01,2.250000000000000000e+01,5.000000000000000000e+00,9.875892857142857251e-01,7.750000000000000222e-01
8.500984821067327779e-01,1.800000000000000000e+01,1.875000000000000000e+01,4.250000000000000000e+00,9.867857142857141550e-01,8.125000000000000000e-01
8.719909089027844118e-01,1.900000000000000000e+01,1.750000000000000000e+01,3.250000000000000000e+00,9.897704081632652251e-01,8.249999999999999556e-01
8.434300254184844414e-01,2.000000000000000000e+01,2.300000000000000000e+01,4.250000000000000000e+00,9.866007653061226179e-01,7.700000000000000178e-01
8.460040654399487714e-01,2.100000000000000000e+01,2.025000000000000000e+01,3.500000000000000000e+00,9.860969387755101900e-01,7.974999999999999867e-01
8.430161627530037283e-01,2.200000000000000000e+01,2.175000000000000000e+01,4.000000000000000000e+00,9.857397959183673564e-01,7.824999999999999734e-01
8.402610791801556900e-01,2.300000000000000000e+01,2.200000000000000000e+01,4.250000000000000000e+00,9.864477040816325148e-01,7.800000000000000266e-01
8.563864885319156794e-01,2.400000000000000000e+01,1.975000000000000000e+01,4.000000000000000000e+00,9.878890306122448672e-01,8.024999999999999911e-01
