2.797100981370451156e-01,0.000000000000000000e+00,7.950000000000000000e+01,4.700000000000000000e+01,8.674234693877549418e-01,2.049999999999999878e-01
4.552555965282997774e-01,1.000000000000000000e+00,6.350000000000000000e+01,2.950000000000000000e+01,9.334375000000000311e-01,3.649999999999999911e-01
6.337875367614858035e-01,2.000000000000000000e+00,4.825000000000000000e+01,1.250000000000000000e+01,9.646364795918367374e-01,5.174999999999999600e-01
6.810416147509984475e-01,3.000000000000000000e+00,4.275000000000000000e+01,1.100000000000000000e+01,9.716262755102040849e-01,5.725000000000000089e-01
7.375343055257950198e-01,4.000000000000000000e+00,3.500000000000000000e+01,8.250000000000000000e+00,9.797321428571429403e-01,6.500000000000000222e-01
7.518732940440446821e-01,5.000000000000000000e+00,3.525000000000000000e+01,9.000000000000000000e+00,9.743239795918365864e-01,6.474999999999999645e-01
7.681810415658102409e-01,6.000000000000000000e+00,3.400000000000000000e+01,5.500000000000000000e+00,9.811862244897959773e-01,6.600000000000000311e-01
7.990935131360246135e-01,7.000000000000000000e+00,2.975000000000000000e+01,6.250000000000000000e+00,9.787627551020406935e-01,7.025000000000000133e-01
8.058371106288858554e-01,8.000000000000000000e+00,3.175000000000000000e+01,6.500000000000000000e+00,9.810841836734693899e-01,6.824999999999999956e-01
8.171299247022932866e-01,9.000000000000000000e+00,2.700000000000000000e+01,3.750000000000000000e+00,9.838456632653063139e-01,7.299999999999999822e-01
8.245354934409755421e-01,1.000000000000000000e+01,2.525000000000000000e+01,5.250000000000000000e+00,9.842602040816327280e-01,7.475000000000000533e-01
8.292496697487767854e-01,1.100000000000000000e+01,2.475000000000000000e+01,4.500000000000000000e+00,9.833673469387755883e-01,7.524999999999999467e-01
8.365369274972923597e-01,1.200000000000000000e+01,2.375000000000000000e+01,2.750000000000000000e+00,9.868813775510204556e-01,7.624999999999999556e-01
8.405245067331620357e-01,1.300000000000000000e+01,2.175000000000000000e+01,4.000000000000000000e+00,9.869387755102040360e-01,7.824999999999999734e-01
8.181001116817360197e-01,1.400000000000000000e+01,2.500000000000000000e+01,3.250000000000000000e+00,9.850063775510203845e-01,7.500000000000000000e-01
8.385108708582725834e-01,1.500000000000000000e+01,2.375000000000000000e+01,3.250000000000000000e+00,9.871173469387755084e-01,7.624999999999999556e-01
8.344781525692025470e-01,1.600000000000000000e+01,2.375000000000000000e+01,4.250000000000000000e+00,9.872831632653061851e-01,7.624999999999999556e-01
8.376829325275600979e-01,1.700000000000000000e+01,2.250000000000000000e+01,4.000000000000000000e+00,9.857589285714286609e-01,7.750000000000000222e-01
8.479460998486481049e-01,1.800000000000000000e+01,2.200000000000000000e+01,4.000000000000000000e+00,9.866517857142856895e-01,7.800000000000000266e-01
8.452525564515620538e-01,1.900000000000000000e+01,2.250000000000000000e+01,4.000000000000000000e+00,9.852742346938775375e-01,7.750000000000000222e-01
8.532335205211155627e-01,2.000000000000000000e+01,2.175000000000000000e+01,3.750000000000000000e+00,9.863329081632653539e-01,7.824999999999999734e-01
8.459869489151650157e-01,2.100000000000000000e+01,2.275000000000000000e+01,3.500000000000000000e+00,9.873086734693876654e-01,7.724999999999999645e-01
8.412922189011040608e-01,2.200000000000000000e+01,2.325000000000000000e+01,4.500000000000000000e+00,9.833035714285713880e-01,7.674999999999999600e-01
8.435269275704457836e-01,2.300000000000000000e+01,2.025000000000000000e+01,4.000000000000000000e+00,9.851594387755102655e-01,7.974999999999999867e-01
8.312948061697249535e-01,2.400000000000000000e+01,2.175000000000000000e+01,4.750000000000000000e+00,9.844834183673468742e-01,7.824999999999999734e-01
