2.507889756475437659e-01,0.000000000000000000e+00,8.050000000000000000e+01,4.850000000000000000e+01,8.516071428571428958e-01,1.950000000000000067e-01
4.518587010496218359e-01,1.000000000000000000e+00,6.525000000000000000e+01,2.775000000000000000e+01,9.308545918367346905e-01,3.474999999999999756e-01
6.145170629176264221e-01,2.000000000000000000e+00,4.875000000000000000e+01,1.325000000000000000e+01,9.646301020408162286e-01,5.124999999999999556e-01
7.098532324120340187e-01,3.000000000000000000e+00,4.225000000000000000e+01,1.000000000000000000e+01,9.737755102040814847e-01,5.775000000000000133e-01
7.525856019673824449e-01,4.000000000000000000e+00,3.300000000000000000e+01,8.750000000000000000e+00,9.807461734693876387e-01,6.700000000000000400e-01
7.880519434148751667e-01,5.000000000000000000e+00,3.250000000000000000e+01,6.250000000000000000e+00,9.839349489795918835e-01,6.750000000000000444e-01
7.821684863187766679e-01,6.000000000000000000e+00,3.175000000000000000e+01,7.250000000000000000e+00,9.827997448979590711e-01,6.824999999999999956e-01
7.950368125590610013e-01,7.000000000000000000e+00,2.825000000000000000e+01,6.500000000000000000e+00,9.845918367346938593e-01,7.175000000000000266e-01
7.942520203561862502e-01,8.000000000000000000e+00,3.100000000000000000e+01,6.000000000000000000e+00,9.861352040816327991e-01,6.899999999999999467e-01
8.200748678803243541e-01,9.000000000000000000e+00,2.725000000000000000e+01,5.250000000000000000e+00,9.874744897959183421e-01,7.275000000000000355e-01
8.117009619743953408e-01,1.000000000000000000e+01,2.550000000000000000e+01,5.750000000000000000e+00,9.870025510204081254e-01,7.449999999999999956e-01
8.298528482491793756e-01,1.100000000000000000e+01,2.450000000000000000e+01,4.000000000000000000e+00,9.885969387755102478e-01,7.550000000000000044e-01
8.419569472236902996e-01,1.200000000000000000e+01,2.325000000000000000e+01,3.500000000000000000e+00,9.897257653061225513e-01,7.674999999999999600e-01
8.398847526452111190e-01,1.300000000000000000e+01,2.150000000000000000e+01,5.000000000000000000e+00,9.893303571428571086e-01,7.850000000000000311e-01
8.472031889480023947e-01,1.400000000000000000e+01,2.275000000000000000e+01,3.750000000000000000e+00,9.904145408163264053e-01,7.724999999999999645e-01
8.499796192041713105e-01,1.500000000000000000e+01,2.250000000000000000e+01,3.500000000000000000e+00,9.896875000000001643e-01,7.750000000000000222e-01
8.323863855498088160e-01,1.600000000000000000e+01,2.350000000000000000e+01,2.750000000000000000e+00,9.910969387755101945e-01,7.650000000000000133e-01
8.432025157752299771e-01,1.700000000000000000e+01,2.250000000000000000e+01,4.000000000000000000e+00,9.890561224489795578e-01,7.750000000000000222e-01
8.521929116346926847e-01,1.800000000000000000e+01,2.175000000000000000e+01,4.000000000000000000e+00,9.892346938775509191e-01,7.824999999999999734e-01
8.469515619035284937e-01,1.900000000000000000e+01,2.325000000000000000e+01,4.000000000000000000e+00,9.889923469387755794e-01,7.674999999999999600e-01
8.522765338258382339e-01,2.000000000000000000e+01,2.150000000000000000e+01,3.750000000000000000e+00,9.906505102040816801e-01,7.850000000000000311e-01
8.430264363299434516e-01,2.100000000000000000e+01,2.150000000000000000e+01,4.750000000000000000e+00,9.869834183673469319e-01,7.850000000000000311e-01
8.405843403591621854e-01,2.200000000000000000e+01,2.300000000000000000e+01,4.500000000000000000e+00,9.901721938775509546e-01,7.700000000000000178e-01
8.359440430550371115e-01,2.300000000000000000e+01,2.275000000000000000e+01,3.750000000000000000e+00,9.888329081632651896e-01,7.724999999999999645e-01
8.273283286465303865e-01,2.400000000000000000e+01,2.300000000000000000e+01,4.500000000000000000e+00,9.897193877551019314e-01,7.700000000000000178e-01
